timestamp,device_id,power_kw,energy_kwh,voltage_v,current_a,frequency_hz,irradiance_w_m2,panel_temperature_c,state
2025-06-18T22:30:00,solar-inv-001,0.0,674.316,231.1,0.0,49.994,0.0,11.0,standby
2025-06-18T22:45:00,solar-inv-001,0.0,674.316,231.4,0.0,50.019,0.0,11.2,standby
2025-06-18T23:00:00,solar-inv-001,0.0,674.316,226.6,0.0,49.992,0.0,10.4,standby
2025-06-18T23:15:00,solar-inv-001,0.0,674.316,225.6,0.0,50.03,0.0,9.4,standby
2025-06-18T23:30:00,solar-inv-001,0.006,674.318,231.7,0.03,49.972,0.0,13.1,standby
2025-06-18T23:45:00,solar-inv-001,0.0,674.318,230.3,0.0,49.984,0.0,10.1,standby
2025-06-19T00:00:00,solar-inv-001,0.011,674.32,230.3,0.05,49.972,0.0,10.3,on
2025-06-19T00:15:00,solar-inv-001,0.0,674.32,230.5,0.0,49.984,0.0,9.4,standby
2025-06-19T00:30:00,solar-inv-001,0.017,674.325,229.3,0.07,49.979,0.0,10.6,on
2025-06-19T00:45:00,solar-inv-001,0.038,674.334,231.3,0.16,50.029,0.0,9.7,on
2025-06-19T01:00:00,solar-inv-001,0.0,674.334,232.8,0.0,50.007,0.0,10.5,standby
2025-06-19T01:15:00,solar-inv-001,0.0,674.334,230.9,0.0,49.99,0.0,8.6,standby
2025-06-19T01:30:00,solar-inv-001,0.0,674.334,229.5,0.0,49.998,0.0,12.6,standby
2025-06-19T01:45:00,solar-inv-001,0.036,674.343,232.4,0.15,49.982,0.0,12.4,on
2025-06-19T02:00:00,solar-inv-001,0.009,674.345,231.6,0.04,49.98,0.0,11.9,standby
2025-06-19T02:15:00,solar-inv-001,0.0,674.345,228.9,0.0,49.994,0.0,10.8,standby
2025-06-19T02:30:00,solar-inv-001,0.0,674.345,228.1,0.0,50.035,0.0,12.2,standby
2025-06-19T02:45:00,solar-inv-001,0.0,674.345,229.5,0.0,49.986,0.0,11.3,standby
2025-06-19T03:00:00,solar-inv-001,0.0,674.345,235.2,0.0,50.031,0.0,12.3,standby
2025-06-19T03:15:00,solar-inv-001,0.0,674.345,228.3,0.0,50.013,0.0,14.3,standby
2025-06-19T03:30:00,solar-inv-001,0.024,674.351,233.2,0.1,50.04,0.0,15.6,on
2025-06-19T03:45:00,solar-inv-001,0.0,674.351,231.3,0.0,50.022,0.0,14.5,standby
2025-06-19T04:00:00,solar-inv-001,0.005,674.353,229.1,0.02,49.95,0.0,15.8,standby
2025-06-19T04:15:00,solar-inv-001,0.011,674.355,230.8,0.05,50.021,0.0,15.4,on
2025-06-19T04:30:00,solar-inv-001,0.0,674.355,229.7,0.0,49.987,0.0,16.8,standby
2025-06-19T04:45:00,solar-inv-001,0.051,674.368,228.4,0.22,49.997,0.0,16.7,on
2025-06-19T05:00:00,solar-inv-001,0.001,674.368,229.7,0.0,50.019,0.0,16.7,standby
2025-06-19T05:15:00,solar-inv-001,0.021,674.374,227.7,0.09,49.987,0.0,17.2,on
2025-06-19T05:30:00,solar-inv-001,0.0,674.374,229.4,0.0,50.001,0.0,18.2,standby
2025-06-19T05:45:00,solar-inv-001,0.23,674.431,232.4,0.99,49.981,43.2,20.4,on
2025-06-19T06:00:00,solar-inv-001,0.594,674.58,230.6,2.58,49.967,120.8,22.1,on
2025-06-19T06:15:00,solar-inv-001,0.919,674.809,229.1,4.01,49.984,181.6,25.0,on
2025-06-19T06:30:00,solar-inv-001,0.986,675.056,225.4,4.37,50.018,195.6,27.8,on
2025-06-19T06:45:00,solar-inv-001,0.288,675.128,230.7,1.25,49.981,59.5,24.0,on
2025-06-19T07:00:00,solar-inv-001,1.335,675.462,233.7,5.71,50.018,257.6,29.8,on
2025-06-19T07:15:00,solar-inv-001,2.059,675.976,229.8,8.96,49.99,408.5,36.0,on
2025-06-19T07:30:00,solar-inv-001,1.791,676.424,233.8,7.66,50.006,356.0,33.5,on
2025-06-19T07:45:00,solar-inv-001,1.95,676.912,230.2,8.47,50.011,387.5,36.8,on
2025-06-19T08:00:00,solar-inv-001,2.843,677.622,228.9,12.42,50.061,567.0,41.2,on
2025-06-19T08:15:00,solar-inv-001,2.347,678.209,232.7,10.09,50.017,463.6,37.9,on
2025-06-19T08:30:00,solar-inv-001,1.063,678.475,229.8,4.63,50.02,208.6,31.7,on
2025-06-19T08:45:00,solar-inv-001,1.286,678.796,229.9,5.59,50.008,260.8,32.5,on
2025-06-19T09:00:00,solar-inv-001,3.441,679.657,228.4,15.07,50.003,691.9,48.3,on
2025-06-19T09:15:00,solar-inv-001,3.345,680.493,229.7,14.56,49.988,664.5,45.3,on
2025-06-19T09:30:00,solar-inv-001,2.861,681.208,228.9,12.5,49.973,567.8,45.4,on
2025-06-19T09:45:00,solar-inv-001,3.527,682.09,229.0,15.4,49.985,697.1,49.1,on
2025-06-19T10:00:00,solar-inv-001,4.479,683.21,227.1,19.72,49.993,888.0,57.6,on
2025-06-19T10:15:00,solar-inv-001,4.308,684.287,229.6,18.76,49.974,856.5,55.0,on
2025-06-19T10:30:00,solar-inv-001,3.364,685.128,229.5,14.66,49.981,666.0,49.3,on
2025-06-19T10:45:00,solar-inv-001,5.004,686.379,230.0,21.76,50.045,993.7,60.4,on
2025-06-19T11:00:00,solar-inv-001,3.437,687.238,231.2,14.87,50.03,684.4,49.2,on
2025-06-19T11:15:00,solar-inv-001,0.831,687.446,228.9,3.63,50.054,169.7,35.4,on
2025-06-19T11:30:00,solar-inv-001,5.617,688.85,228.3,24.6,50.018,1118.3,64.8,on
2025-06-19T11:45:00,solar-inv-001,5.55,690.237,230.1,24.12,49.989,1100.4,62.9,on
2025-06-19T12:00:00,solar-inv-001,0.944,690.473,231.2,4.08,49.993,188.7,33.3,on
2025-06-19T12:15:00,solar-inv-001,4.109,691.501,229.5,17.9,49.984,811.8,54.1,on
2025-06-19T12:30:00,solar-inv-001,5.185,692.797,229.8,22.56,50.004,1032.8,61.5,on
2025-06-19T12:45:00,solar-inv-001,5.058,694.061,232.0,21.8,49.97,1004.4,59.1,on
2025-06-19T13:00:00,solar-inv-001,4.196,695.11,229.3,18.3,50.016,828.1,53.8,on
2025-06-19T13:15:00,solar-inv-001,5.116,696.389,228.1,22.43,49.977,1019.0,60.6,on
2025-06-19T13:30:00,solar-inv-001,4.247,697.451,230.5,18.43,50.023,840.4,54.7,on
2025-06-19T13:45:00,solar-inv-001,4.662,698.617,227.4,20.5,50.018,922.4,56.4,on
2025-06-19T14:00:00,solar-inv-001,3.332,699.45,233.2,14.29,49.995,664.3,48.9,on
2025-06-19T14:15:00,solar-inv-001,4.622,700.605,229.0,20.18,49.999,916.6,55.9,on
2025-06-19T14:30:00,solar-inv-001,3.832,701.563,225.9,16.96,49.982,757.9,50.3,on
2025-06-19T14:45:00,solar-inv-001,4.278,702.633,231.0,18.52,49.968,846.2,51.6,on
2025-06-19T15:00:00,solar-inv-001,1.775,703.076,231.6,7.66,49.993,358.1,38.6,on
2025-06-19T15:15:00,solar-inv-001,3.148,703.863,230.1,13.68,49.991,636.7,45.9,on
2025-06-19T15:30:00,solar-inv-001,3.01,704.616,231.8,12.99,49.994,601.0,45.5,on
2025-06-19T15:45:00,solar-inv-001,4.087,705.638,229.1,17.84,50.011,808.1,48.9,on
2025-06-19T16:00:00,solar-inv-001,3.955,706.626,230.7,17.14,50.008,779.3,48.6,on
2025-06-19T16:15:00,solar-inv-001,3.552,707.514,233.3,15.23,49.979,705.7,46.3,on
2025-06-19T16:30:00,solar-inv-001,2.597,708.164,231.9,11.2,49.963,520.0,40.0,on
2025-06-19T16:45:00,solar-inv-001,0.708,708.341,229.7,3.08,50.003,141.2,27.5,on
2025-06-19T17:00:00,solar-inv-001,1.972,708.834,228.0,8.65,50.006,392.8,34.9,on
2025-06-19T17:15:00,solar-inv-001,2.743,709.519,226.5,12.11,50.037,534.5,37.2,on
2025-06-19T17:30:00,solar-inv-001,1.807,709.971,233.1,7.75,50.016,351.2,32.2,on
2025-06-19T17:45:00,solar-inv-001,1.873,710.439,231.2,8.1,50.014,371.9,32.7,on
2025-06-19T18:00:00,solar-inv-001,1.246,710.751,225.8,5.52,50.02,247.1,27.2,on
2025-06-19T18:15:00,solar-inv-001,0.388,710.848,228.6,1.7,50.017,82.2,21.7,on
2025-06-19T18:30:00,solar-inv-001,1.149,711.135,231.7,4.96,50.022,228.3,26.2,on
2025-06-19T18:45:00,solar-inv-001,0.92,711.365,228.6,4.02,50.047,182.8,24.8,on
2025-06-19T19:00:00,solar-inv-001,0.112,711.393,228.8,0.49,50.011,21.2,18.5,on
2025-06-19T19:15:00,solar-inv-001,0.293,711.466,227.4,1.29,49.992,53.9,19.4,on
2025-06-19T19:30:00,solar-inv-001,0.012,711.469,229.3,0.05,49.964,0.0,18.2,on
2025-06-19T19:45:00,solar-inv-001,0.016,711.473,228.2,0.07,50.002,0.0,14.9,on
2025-06-19T20:00:00,solar-inv-001,0.0,711.473,231.2,0.0,49.986,0.0,16.9,standby
2025-06-19T20:15:00,solar-inv-001,0.0,711.473,229.1,0.0,50.024,0.0,13.3,standby
2025-06-19T20:30:00,solar-inv-001,0.003,711.474,234.2,0.01,50.002,0.0,14.1,standby
2025-06-19T20:45:00,solar-inv-001,0.0,711.474,228.1,0.0,49.996,0.0,15.7,standby
2025-06-19T21:00:00,solar-inv-001,0.018,711.479,231.1,0.08,50.014,0.0,13.9,on
2025-06-19T21:15:00,solar-inv-001,0.0,711.479,230.0,0.0,49.999,0.0,12.9,standby
2025-06-19T21:30:00,solar-inv-001,0.0,711.479,227.4,0.0,49.985,0.0,12.5,standby
2025-06-19T21:45:00,solar-inv-001,0.0,711.479,231.5,0.0,49.977,0.0,11.5,standby
2025-06-19T22:00:00,solar-inv-001,0.0,711.479,231.2,0.0,49.969,0.0,9.3,standby
2025-06-19T22:15:00,solar-inv-001,0.001,711.479,230.6,0.0,50.015,0.0,11.2,standby
2025-06-19T22:30:00,solar-inv-001,0.008,711.481,230.4,0.03,50.004,0.0,12.1,standby
2025-06-19T22:45:00,solar-inv-001,0.0,711.481,228.1,0.0,50.026,0.0,11.5,standby
2025-06-19T23:00:00,solar-inv-001,0.011,711.484,228.9,0.05,50.01,0.0,12.0,on
2025-06-19T23:15:00,solar-inv-001,0.0,711.484,231.3,0.0,49.973,0.0,9.3,standby
2025-06-19T23:30:00,solar-inv-001,0.02,711.489,231.3,0.09,49.993,0.0,9.0,on
2025-06-19T23:45:00,solar-inv-001,0.0,711.489,234.1,0.0,50.001,0.0,10.9,standby
2025-06-20T00:00:00,solar-inv-001,0.012,711.492,230.5,0.05,50.009,0.0,9.7,on
2025-06-20T00:15:00,solar-inv-001,0.023,711.497,230.2,0.1,49.994,0.0,10.6,on
2025-06-20T00:30:00,solar-inv-001,0.0,711.497,230.8,0.0,49.983,0.0,8.3,standby
2025-06-20T00:45:00,solar-inv-001,0.0,711.497,227.1,0.0,49.98,0.0,9.6,standby
2025-06-20T01:00:00,solar-inv-001,0.0,711.497,231.0,0.0,50.011,0.0,9.2,standby
2025-06-20T01:15:00,solar-inv-001,0.038,711.507,229.8,0.17,49.988,0.0,10.4,on
2025-06-20T01:30:00,solar-inv-001,0.005,711.508,230.7,0.02,49.989,0.0,12.3,standby
2025-06-20T01:45:00,solar-inv-001,0.0,711.508,231.0,0.0,50.015,0.0,11.0,standby
2025-06-20T02:00:00,solar-inv-001,0.0,711.508,230.2,0.0,50.019,0.0,11.4,standby
2025-06-20T02:15:00,solar-inv-001,0.0,711.508,225.9,0.0,50.006,0.0,9.7,standby
2025-06-20T02:30:00,solar-inv-001,0.022,711.514,228.4,0.1,50.023,0.0,13.1,on
2025-06-20T02:45:00,solar-inv-001,0.0,711.514,229.6,0.0,50.039,0.0,12.2,standby
2025-06-20T03:00:00,solar-inv-001,0.0,711.514,229.1,0.0,49.985,0.0,12.9,standby
2025-06-20T03:15:00,solar-inv-001,0.0,711.514,224.6,0.0,49.979,0.0,14.7,standby
2025-06-20T03:30:00,solar-inv-001,0.017,711.518,234.7,0.07,49.967,0.0,11.9,on
2025-06-20T03:45:00,solar-inv-001,0.022,711.523,227.9,0.1,50.018,0.0,13.8,on
2025-06-20T04:00:00,solar-inv-001,0.024,711.529,229.4,0.1,49.997,0.0,16.5,on
2025-06-20T04:15:00,solar-inv-001,0.015,711.533,228.7,0.07,49.945,0.0,17.2,on
2025-06-20T04:30:00,solar-inv-001,0.0,711.533,230.5,0.0,49.982,0.0,16.1,standby
2025-06-20T04:45:00,solar-inv-001,0.0,711.533,228.6,0.0,49.95,0.0,17.5,standby
2025-06-20T05:00:00,solar-inv-001,0.004,711.534,228.4,0.02,50.023,0.0,17.2,standby
2025-06-20T05:15:00,solar-inv-001,0.0,711.534,227.9,0.0,50.031,0.0,20.2,standby
2025-06-20T05:30:00,solar-inv-001,0.0,711.534,231.6,0.0,50.001,0.0,18.5,standby
2025-06-20T05:45:00,solar-inv-001,0.195,711.583,229.6,0.85,49.993,39.7,21.5,on
2025-06-20T06:00:00,solar-inv-001,0.104,711.609,231.3,0.45,50.019,22.6,19.5,on
2025-06-20T06:15:00,solar-inv-001,0.895,711.833,230.8,3.88,50.013,174.8,25.9,on
2025-06-20T06:30:00,solar-inv-001,0.195,711.881,230.3,0.85,50.011,42.4,21.3,on
2025-06-20T06:45:00,solar-inv-001,1.247,712.193,230.9,5.4,49.994,244.8,30.1,on
2025-06-20T07:00:00,solar-inv-001,1.569,712.585,232.4,6.75,49.995,313.6,31.4,on
2025-06-20T07:15:00,solar-inv-001,1.449,712.948,230.8,6.28,49.974,287.9,31.3,on
2025-06-20T07:30:00,solar-inv-001,2.073,713.466,228.5,9.07,50.014,408.3,36.9,on
2025-06-20T07:45:00,solar-inv-001,2.028,713.973,227.8,8.9,49.981,403.5,37.0,on
2025-06-20T08:00:00,solar-inv-001,0.846,714.184,229.4,3.69,50.001,163.8,28.5,on
2025-06-20T08:15:00,solar-inv-001,2.408,714.786,229.9,10.47,49.975,479.8,39.6,on
2025-06-20T08:30:00,solar-inv-001,2.576,715.43,231.3,11.14,50.036,514.3,41.6,on
2025-06-20T08:45:00,solar-inv-001,3.675,716.349,230.2,15.96,50.014,728.0,47.2,on
2025-06-20T09:00:00,solar-inv-001,0.749,716.536,230.2,3.25,50.03,152.2,32.3,on
2025-06-20T09:15:00,solar-inv-001,3.772,717.479,230.4,16.37,50.02,745.8,51.2,on
2025-06-20T09:30:00,solar-inv-001,3.599,718.379,226.5,15.89,49.995,717.6,50.3,on
2025-06-20T09:45:00,solar-inv-001,1.157,718.668,229.1,5.05,50.027,230.2,35.2,on
2025-06-20T10:00:00,solar-inv-001,0.754,718.857,230.6,3.27,49.994,157.1,33.5,on
2025-06-20T10:15:00,solar-inv-001,3.328,719.689,229.6,14.49,50.014,652.9,47.5,on
2025-06-20T10:30:00,solar-inv-001,4.867,720.906,227.9,21.36,49.974,962.2,58.7,on
2025-06-20T10:45:00,solar-inv-001,3.602,721.806,229.0,15.73,49.999,716.0,49.7,on
2025-06-20T11:00:00,solar-inv-001,4.299,722.881,225.6,19.06,49.97,858.0,55.5,on
2025-06-20T11:15:00,solar-inv-001,4.229,723.938,231.3,18.28,49.996,835.9,55.0,on
2025-06-20T11:30:00,solar-inv-001,4.44,725.048,230.1,19.3,49.974,877.7,54.6,on
2025-06-20T11:45:00,solar-inv-001,2.148,725.585,229.5,9.36,49.997,421.9,41.8,on
2025-06-20T12:00:00,solar-inv-001,5.732,727.018,228.1,25.13,49.982,1134.4,65.3,on
2025-06-20T12:15:00,solar-inv-001,1.698,727.443,232.6,7.3,49.983,340.8,41.5,on
2025-06-20T12:30:00,solar-inv-001,5.303,728.768,228.3,23.23,49.965,1051.9,62.8,on
2025-06-20T12:45:00,solar-inv-001,4.937,730.003,230.5,21.42,49.959,985.2,58.3,on
2025-06-20T13:00:00,solar-inv-001,5.254,731.316,231.3,22.72,50.018,1040.1,60.6,on
2025-06-20T13:15:00,solar-inv-001,4.877,732.535,231.1,21.1,50.005,960.3,58.7,on
2025-06-20T13:30:00,solar-inv-001,3.597,733.435,230.5,15.61,50.036,720.3,50.6,on
2025-06-20T13:45:00,solar-inv-001,4.984,734.681,229.3,21.74,50.026,986.9,57.5,on
2025-06-20T14:00:00,solar-inv-001,1.58,735.076,232.6,6.79,50.03,307.8,38.6,on
2025-06-20T14:15:00,solar-inv-001,4.528,736.208,229.2,19.76,49.994,895.2,54.2,on
2025-06-20T14:30:00,solar-inv-001,5.204,737.509,231.5,22.48,49.985,1031.5,59.2,on
2025-06-20T14:45:00,solar-inv-001,3.466,738.375,226.7,15.29,50.009,684.9,49.3,on
2025-06-20T15:00:00,solar-inv-001,4.19,739.423,233.5,17.94,50.015,829.3,51.4,on
2025-06-20T15:15:00,solar-inv-001,3.619,740.327,230.6,15.69,49.994,715.8,45.9,on
2025-06-20T15:30:00,solar-inv-001,3.896,741.301,227.7,17.11,49.982,770.4,49.4,on
2025-06-20T15:45:00,solar-inv-001,3.667,742.218,230.6,15.9,49.983,726.6,47.8,on
2025-06-20T16:00:00,solar-inv-001,1.369,742.56,231.0,5.93,50.003,272.2,34.5,on
2025-06-20T16:15:00,solar-inv-001,2.871,743.278,228.4,12.57,50.0,561.2,42.8,on
2025-06-20T16:30:00,solar-inv-001,2.274,743.847,229.8,9.9,49.965,449.7,36.4,on
2025-06-20T16:45:00,solar-inv-001,3.257,744.661,230.4,14.14,49.997,647.3,42.2,on
2025-06-20T17:00:00,solar-inv-001,2.431,745.269,230.5,10.55,49.992,482.4,37.7,on
2025-06-20T17:15:00,solar-inv-001,2.073,745.787,231.9,8.94,49.995,408.2,31.9,on
2025-06-20T17:30:00,solar-inv-001,2.177,746.331,230.8,9.43,50.041,431.8,33.6,on
2025-06-20T17:45:00,solar-inv-001,2.01,746.834,231.2,8.69,50.026,387.8,31.9,on
2025-06-20T18:00:00,solar-inv-001,0.523,746.964,229.5,2.28,50.005,100.8,23.1,on
2025-06-20T18:15:00,solar-inv-001,1.273,747.283,230.7,5.52,50.031,255.7,24.9,on
2025-06-20T18:30:00,solar-inv-001,0.438,747.392,227.7,1.92,50.019,85.0,20.1,on
2025-06-20T18:45:00,solar-inv-001,0.901,747.617,231.1,3.9,49.993,172.4,22.2,on
2025-06-20T19:00:00,solar-inv-001,0.196,747.666,226.6,0.86,49.991,29.8,18.8,on
2025-06-20T19:15:00,solar-inv-001,0.043,747.677,229.2,0.19,49.999,10.9,15.0,on
2025-06-20T19:30:00,solar-inv-001,0.003,747.678,230.0,0.01,49.993,0.0,14.4,standby
2025-06-20T19:45:00,solar-inv-001,0.009,747.68,230.5,0.04,50.003,0.0,15.8,standby
2025-06-20T20:00:00,solar-inv-001,0.0,747.68,232.4,0.0,50.001,0.0,15.8,standby
2025-06-20T20:15:00,solar-inv-001,0.0,747.68,228.6,0.0,50.006,0.0,14.7,standby
2025-06-20T20:30:00,solar-inv-001,0.0,747.68,232.5,0.0,49.967,0.0,14.0,standby
2025-06-20T20:45:00,solar-inv-001,0.0,747.68,233.5,0.0,50.006,0.0,15.0,standby
2025-06-20T21:00:00,solar-inv-001,0.032,747.688,228.7,0.14,49.992,0.0,14.3,on
2025-06-20T21:15:00,solar-inv-001,0.0,747.688,229.7,0.0,49.992,0.0,11.4,standby
2025-06-20T21:30:00,solar-inv-001,0.041,747.698,231.4,0.18,49.992,0.0,10.7,on
2025-06-20T21:45:00,solar-inv-001,0.0,747.698,231.3,0.0,50.036,0.0,13.8,standby
2025-06-20T22:00:00,solar-inv-001,0.004,747.699,233.3,0.02,50.005,0.0,12.3,standby
2025-06-20T22:15:00,solar-inv-001,0.004,747.7,229.0,0.02,50.031,0.0,10.8,standby
2025-06-20T22:30:00,solar-inv-001,0.0,747.7,228.2,0.0,50.018,0.0,11.5,standby
2025-06-20T22:45:00,solar-inv-001,0.016,747.704,230.3,0.07,49.972,0.0,11.8,on
2025-06-20T23:00:00,solar-inv-001,0.014,747.708,230.8,0.06,49.982,0.0,9.6,on
2025-06-20T23:15:00,solar-inv-001,0.013,747.711,228.5,0.06,50.013,0.0,10.4,on
2025-06-20T23:30:00,solar-inv-001,0.009,747.713,231.9,0.04,50.016,0.0,10.4,standby
2025-06-20T23:45:00,solar-inv-001,0.0,747.713,229.5,0.0,50.027,0.0,10.2,standby
2025-06-21T00:00:00,solar-inv-001,0.035,747.722,227.2,0.15,50.03,0.0,9.0,on
2025-06-21T00:15:00,solar-inv-001,0.0,747.722,228.2,0.0,49.98,0.0,11.6,standby
2025-06-21T00:30:00,solar-inv-001,0.0,747.722,230.9,0.0,49.996,0.0,8.5,standby
2025-06-21T00:45:00,solar-inv-001,0.009,747.724,230.3,0.04,49.976,0.0,11.2,standby
2025-06-21T01:00:00,solar-inv-001,0.0,747.724,226.4,0.0,50.021,0.0,9.9,standby
2025-06-21T01:15:00,solar-inv-001,0.0,747.724,228.9,0.0,49.988,0.0,10.5,standby
2025-06-21T01:30:00,solar-inv-001,0.0,747.724,232.2,0.0,50.009,0.0,10.5,standby
2025-06-21T01:45:00,solar-inv-001,0.036,747.733,230.3,0.16,50.008,0.0,10.9,on
2025-06-21T02:00:00,solar-inv-001,0.0,747.733,232.5,0.0,49.99,0.0,12.2,standby
2025-06-21T02:15:00,solar-inv-001,0.0,747.733,228.7,0.0,49.981,0.0,10.2,standby
2025-06-21T02:30:00,solar-inv-001,0.01,747.736,227.5,0.04,50.018,0.0,13.0,standby
2025-06-21T02:45:00,solar-inv-001,0.0,747.736,231.4,0.0,50.01,0.0,13.5,standby
2025-06-21T03:00:00,solar-inv-001,0.0,747.736,230.8,0.0,50.022,0.0,12.7,standby
2025-06-21T03:15:00,solar-inv-001,0.008,747.738,228.8,0.03,50.044,0.0,14.3,standby
2025-06-21T03:30:00,solar-inv-001,0.0,747.738,232.7,0.0,49.997,0.0,14.2,standby
2025-06-21T03:45:00,solar-inv-001,0.015,747.742,233.1,0.06,49.993,0.0,16.4,on
2025-06-21T04:00:00,solar-inv-001,0.02,747.747,232.0,0.09,50.017,0.0,16.1,on
2025-06-21T04:15:00,solar-inv-001,0.009,747.749,230.3,0.04,50.029,0.0,15.9,standby
2025-06-21T04:30:00,solar-inv-001,0.017,747.753,228.0,0.07,50.031,0.0,16.6,on
2025-06-21T04:45:00,solar-inv-001,0.029,747.76,231.2,0.13,49.999,0.0,17.6,on
2025-06-21T05:00:00,solar-inv-001,0.0,747.76,226.4,0.0,49.981,0.0,18.7,standby
2025-06-21T05:15:00,solar-inv-001,0.0,747.76,228.9,0.0,50.019,0.0,18.6,standby
2025-06-21T05:30:00,solar-inv-001,0.0,747.76,231.7,0.0,50.009,0.0,17.8,standby
2025-06-21T05:45:00,solar-inv-001,0.289,747.833,231.4,1.25,50.004,55.2,20.1,on
2025-06-21T06:00:00,solar-inv-001,0.442,747.943,231.0,1.91,49.991,98.3,22.5,on
2025-06-21T06:15:00,solar-inv-001,0.604,748.094,229.8,2.63,49.972,119.0,23.1,on
2025-06-21T06:30:00,solar-inv-001,1.011,748.347,229.9,4.4,49.992,205.8,28.1,on
2025-06-21T06:45:00,solar-inv-001,0.459,748.462,234.8,1.95,50.007,101.2,25.2,on
2025-06-21T07:00:00,solar-inv-001,1.839,748.921,229.9,8.0,49.98,370.0,33.4,on
2025-06-21T07:15:00,solar-inv-001,1.975,749.415,229.9,8.59,49.976,393.1,35.2,on
2025-06-21T07:30:00,solar-inv-001,1.961,749.905,228.6,8.58,50.001,387.4,36.2,on
2025-06-21T07:45:00,solar-inv-001,2.511,750.533,230.9,10.87,50.011,504.6,40.1,on
2025-06-21T08:00:00,solar-inv-001,2.742,751.219,231.4,11.85,49.956,546.4,41.3,on
2025-06-21T08:15:00,solar-inv-001,2.869,751.936,230.7,12.44,49.966,573.2,42.0,on
2025-06-21T08:30:00,solar-inv-001,2.353,752.524,228.0,10.32,49.991,466.1,39.8,on
2025-06-21T08:45:00,solar-inv-001,2.716,753.203,230.8,11.77,49.95,539.6,44.1,on
2025-06-21T09:00:00,solar-inv-001,3.409,754.055,225.8,15.1,50.003,675.3,47.2,on
2025-06-21T09:15:00,solar-inv-001,2.758,754.745,228.4,12.08,50.0,555.9,43.7,on
2025-06-21T09:30:00,solar-inv-001,2.758,755.434,224.4,12.29,50.027,551.7,46.0,on
2025-06-21T09:45:00,solar-inv-001,4.561,756.575,231.6,19.69,49.97,907.4,55.0,on
2025-06-21T10:00:00,solar-inv-001,3.2,757.375,228.4,14.01,49.952,630.6,45.4,on
2025-06-21T10:15:00,solar-inv-001,3.122,758.155,231.7,13.47,49.982,622.1,48.2,on
2025-06-21T10:30:00,solar-inv-001,4.866,759.372,230.2,21.14,50.014,967.6,59.8,on
2025-06-21T10:45:00,solar-inv-001,5.212,760.675,232.1,22.46,49.984,1026.9,59.7,on
2025-06-21T11:00:00,solar-inv-001,4.681,761.845,230.9,20.27,49.959,933.2,56.4,on
2025-06-21T11:15:00,solar-inv-001,3.544,762.731,232.2,15.26,50.021,705.9,50.2,on
2025-06-21T11:30:00,solar-inv-001,5.29,764.053,231.6,22.84,50.005,1051.2,62.0,on
2025-06-21T11:45:00,solar-inv-001,5.303,765.379,229.9,23.07,49.974,1049.4,61.3,on
2025-06-21T12:00:00,solar-inv-001,1.08,765.649,231.1,4.67,49.961,211.9,37.1,on
2025-06-21T12:15:00,solar-inv-001,4.173,766.692,229.8,18.16,50.026,821.4,53.9,on
2025-06-21T12:30:00,solar-inv-001,3.822,767.648,227.2,16.82,50.043,754.9,52.9,on
2025-06-21T12:45:00,solar-inv-001,5.695,769.072,229.8,24.78,50.002,1129.7,63.5,on
2025-06-21T13:00:00,solar-inv-001,3.894,770.045,228.6,17.03,49.963,778.5,52.8,on
2025-06-21T13:15:00,solar-inv-001,1.794,770.494,228.2,7.86,49.986,353.6,40.4,on
2025-06-21T13:30:00,solar-inv-001,5.343,771.829,229.0,23.33,49.995,1060.4,61.4,on
2025-06-21T13:45:00,solar-inv-001,5.098,773.104,232.1,21.96,49.995,1013.7,60.8,on
2025-06-21T14:00:00,solar-inv-001,4.4,774.204,228.3,19.27,50.019,873.9,54.4,on
2025-06-21T14:15:00,solar-inv-001,5.194,775.502,233.5,22.24,49.978,1033.7,57.6,on
2025-06-21T14:30:00,solar-inv-001,3.218,776.307,230.1,13.99,49.966,636.4,48.7,on
2025-06-21T14:45:00,solar-inv-001,4.431,777.415,233.0,19.02,49.998,875.0,53.0,on
2025-06-21T15:00:00,solar-inv-001,3.372,778.258,228.8,14.74,50.0,661.6,46.8,on
2025-06-21T15:15:00,solar-inv-001,2.967,778.999,231.2,12.83,49.986,588.0,44.6,on
2025-06-21T15:30:00,solar-inv-001,3.393,779.848,228.2,14.87,49.993,676.2,45.8,on
2025-06-21T15:45:00,solar-inv-001,3.106,780.624,232.2,13.38,50.006,617.4,43.1,on
2025-06-21T16:00:00,solar-inv-001,3.052,781.387,230.6,13.24,50.025,604.1,42.0,on
2025-06-21T16:15:00,solar-inv-001,2.748,782.074,232.6,11.81,50.017,547.8,41.6,on
2025-06-21T16:30:00,solar-inv-001,1.107,782.351,226.7,4.88,49.964,221.6,30.7,on
2025-06-21T16:45:00,solar-inv-001,2.67,783.018,231.7,11.52,49.958,529.5,39.0,on
2025-06-21T17:00:00,solar-inv-001,1.021,783.274,231.7,4.41,49.983,202.8,29.4,on
2025-06-21T17:15:00,solar-inv-001,2.126,783.805,233.2,9.12,49.98,422.5,36.2,on
2025-06-21T17:30:00,solar-inv-001,1.808,784.257,229.5,7.88,50.008,361.0,33.5,on
2025-06-21T17:45:00,solar-inv-001,2.159,784.797,232.4,9.29,50.032,430.9,33.8,on
2025-06-21T18:00:00,solar-inv-001,0.625,784.953,228.2,2.74,49.972,118.3,23.1,on
